corp_code,corp_name,year,report_code,fs_div,account_nm,amount
00113526,대한항공,2025,11011,CFS,매출원가,21550305639563
00113526,대한항공,2025,11011,CFS,매출총이익,3675236739939
00113526,대한항공,2025,11011,CFS,영업이익,1113589428051
00113526,대한항공,2025,11011,CFS,당기순이익,647272880287
00113526,대한항공,2025,11011,CFS,영업활동현금흐름,4075191178550
00113526,대한항공,2025,11011,CFS,투자활동현금흐름,-2340229124924
00113526,대한항공,2025,11011,CFS,재무활동현금흐름,-2136782876871
00113526,대한항공,2024,11011,CFS,자산총계,47012065940089
00113526,대한항공,2024,11011,CFS,부채총계,36048874072912
00113526,대한항공,2024,11011,CFS,자본총계,10963191867177
00113526,대한항공,2024,11011,CFS,매출액,17870718495804
00113526,대한항공,2024,11011,CFS,매출원가,14112550106909
00113526,대한항공,2024,11011,CFS,매출총이익,3758168388895
00113526,대한항공,2024,11011,CFS,영업이익,2110200077994
00113526,대한항공,2024,11011,CFS,당기순이익,1381858075058
00113526,대한항공,2024,11011,CFS,영업활동현금흐름,4558915095322
00113526,대한항공,2024,11011,CFS,투자활동현금흐름,-870653301303
00113526,대한항공,2024,11011,CFS,재무활동현금흐름,-2162529719866
00113526,대한항공,2023,11011,CFS,자산총계,30391776029656
00113526,대한항공,2023,11011,CFS,부채총계,20576567788023
00113526,대한항공,2023,11011,CFS,자본총계,9815208241633
00113526,대한항공,2023,11011,CFS,매출원가,12850301876908
00113526,대한항공,2023,11011,CFS,매출총이익,3261494229239
00113526,대한항공,2023,11011,CFS,영업이익,1790089190805
00113526,대한항공,2023,11011,CFS,당기순이익,1129105735756
00113526,대한항공,2023,11011,CFS,영업활동현금흐름,4092464601394
00113526,대한항공,2023,11011,CFS,투자활동현금흐름,-2409933813717
00113526,대한항공,2023,11011,CFS,재무활동현금흐름,-2085245696826
00113526,대한항공,2022,11011,CFS,자산총계,28997701022484
00113526,대한항공,2022,11011,CFS,부채총계,19705240815659
00113526,대한항공,2022,11011,CFS,자본총계,9292460206825
00113526,대한항공,2022,11011,CFS,매출원가,10245440430536
00113526,대한항공,2022,11011,CFS,매출총이익,3850654388610
00113526,대한항공,2022,11011,CFS,영업이익,2830586753727
00113526,대한항공,2022,11011,CFS,당기순이익,1729502852463
00113526,대한항공,2022,11011,CFS,영업활동현금흐름,5572422138746
00113526,대한항공,2022,11011,CFS,투자활동현금흐름,-2975899345339
00113526,대한항공,2022,11011,CFS,재무활동현금흐름,-2698028313107
00113526,대한항공,2021,11011,CFS,자산총계,26671903184202
00113526,대한항공,2021,11011,CFS,부채총계,19806214028703
00113526,대한항공,2021,11011,CFS,자본총계,6865689155499
00113526,대한항공,2021,11011,CFS,매출원가,6912047063945
00113526,대한항공,2021,11011,CFS,매출총이익,2104777576356
00113526,대한항공,2021,11011,CFS,영업이익,1417968632826
00113526,대한항공,2021,11011,CFS,당기순이익,578782033232
00113526,대한항공,2021,11011,CFS,영업활동현금흐름,3514195624777
00113526,대한항공,2021,11011,CFS,투자활동현금흐름,-2444827236801
00113526,대한항공,2021,11011,CFS,재무활동현금흐름,-1211218258654
00113526,대한항공,2025,11011,OFS,자산총계,38456647853847
00113526,대한항공,2025,11011,OFS,부채총계,27268786591778
00113526,대한항공,2025,11011,OFS,자본총계,11187861262069
00113526,대한항공,2025,11011,OFS,매출원가,13366251185471
00113526,대한항공,2025,11011,OFS,매출총이익,3135600354968
00113526,대한항공,2025,11011,OFS,영업이익,1539252001960
00113526,대한항공,2025,11011,OFS,당기순이익,964930359134
00113526,대한항공,2025,11011,OFS,영업활동현금흐름,3516085485665
00113526,대한항공,2025,11011,OFS,투자활동현금흐름,-2673041461999
00113526,대한항공,2025,11011,OFS,재무활동현금흐름,-1267987878409
00113526,대한항공,2024,11011,OFS,자산총계,33572287433065
00113526,대한항공,2024,11011,OFS,부채총계,23132392637646
00113526,대한항공,2024,11011,OFS,자본총계,10439894795419
00113526,대한항공,2024,11011,OFS,매출액,16116619627561
00113526,대한항공,2024,11011,OFS,매출원가,12754977769443
00113526,대한항공,2024,11011,OFS,매출총이익,3361641858118
00113526,대한항공,2024,11011,OFS,영업이익,1903362012622
00113526,대한항공,2024,11011,OFS,당기순이익,1222458997041
00113526,대한항공,2024,11011,OFS,영업활동현금흐름,4160225299222
00113526,대한항공,2024,11011,OFS,투자활동현금흐름,-2057430880217
00113526,대한항공,2024,11011,OFS,재무활동현금흐름,-1487242362248
00113526,대한항공,2023,11011,OFS,자산총계,29227147764363
00113526,대한항공,2023,11011,OFS,부채총계,19552324247222
00113526,대한항공,2023,11011,OFS,자본총계,9674823517141
00113526,대한항공,2023,11011,OFS,매출원가,11663969717208
00113526,대한항공,2023,11011,OFS,매출총이익,2911139325218
00113526,대한항공,2023,11011,OFS,영업이익,1586893705918
00113526,대한항공,2023,11011,OFS,당기순이익,916779837813
00113526,대한항공,2023,11011,OFS,영업활동현금흐름,3729842417849
00113526,대한항공,2023,11011,OFS,투자활동현금흐름,-2250396622126
00113526,대한항공,2023,11011,OFS,재무활동현금흐름,-1874874714722
00113526,대한항공,2022,11011,OFS,자산총계,28065730615101
00113526,대한항공,2022,11011,OFS,부채총계,18840106264508
00113526,대한항공,2022,11011,OFS,자본총계,9225624350593
00113526,대한항공,2022,11011,OFS,매출원가,9594722293908
00113526,대한항공,2022,11011,OFS,매출총이익,3818002626953
00113526,대한항공,2022,11011,OFS,영업이익,2883641014305
00113526,대한항공,2022,11011,OFS,당기순이익,1779642637495
00113526,대한항공,2022,11011,OFS,영업활동현금흐름,5368435223170
00113526,대한항공,2022,11011,OFS,투자활동현금흐름,-2940427562504
00113526,대한항공,2022,11011,OFS,재무활동현금흐름,-2631741823080
00113526,대한항공,2021,11011,OFS,자산총계,26193031954800
00113526,대한항공,2021,11011,OFS,부채총계,19214935986769
00113526,대한항공,2021,11011,OFS,자본총계,6978095968031
00113526,대한항공,2021,11011,OFS,매출원가,6627388228767
00113526,대한항공,2021,11011,OFS,매출총이익,2126028174430
00113526,대한항공,2021,11011,OFS,영업이익,1464438013009
00113526,대한항공,2021,11011,OFS,당기순이익,638690220653
00113526,대한항공,2021,11011,OFS,영업활동현금흐름,3498373266204
00113526,대한항공,2021,11011,OFS,투자활동현금흐름,-2549238946111
00113526,대한항공,2021,11011,OFS,재무활동현금흐름,-1076197219425
00113526,대한항공,2025,11011,CFS,매출액,25225542379502
00113526,대한항공,2023,11011,CFS,매출액,16111796106147
00113526,대한항공,2022,11011,CFS,매출액,14096094819146
00113526,대한항공,2021,11011,CFS,매출액,9016824640301
00113526,대한항공,2025,11011,OFS,매출액,16501851540439
00113526,대한항공,2023,11011,OFS,매출액,14575109042426
00113526,대한항공,2022,11011,OFS,매출액,13412724920861
00113526,대한항공,2021,11011,OFS,매출액,8753416403197
00340917,동원F&B,2025,11011,CFS,자산총계,2411000269517
00340917,동원F&B,2025,11011,CFS,부채총계,1192014615060
00340917,동원F&B,2025,11011,CFS,자본총계,1218985654457
00340917,동원F&B,2025,11011,CFS,매출액,4877729905705
00340917,동원F&B,2025,11011,CFS,매출원가,3849355827545
00340917,동원F&B,2025,11011,CFS,매출총이익,1028374078160
00340917,동원F&B,2025,11011,CFS,영업이익,193822552323
00340917,동원F&B,2025,11011,CFS,당기순이익,141690843484
00340917,동원F&B,2025,11011,CFS,영업활동현금흐름,146634154113
00340917,동원F&B,2025,11011,CFS,투자활동현금흐름,-166394502857
00340917,동원F&B,2025,11011,CFS,재무활동현금흐름,44266766993
00340917,동원F&B,2024,11011,CFS,자산총계,2145670270001
00340917,동원F&B,2024,11011,CFS,부채총계,1062749166863
00340917,동원F&B,2024,11011,CFS,자본총계,1082921103138
00340917,동원F&B,2024,11011,CFS,매출액,4483613162821
00340917,동원F&B,2024,11011,CFS,매출원가,3513583146359
00340917,동원F&B,2024,11011,CFS,매출총이익,970030016462
00340917,동원F&B,2024,11011,CFS,영업이익,183451642305
00340917,동원F&B,2024,11011,CFS,당기순이익,127833617659
00340917,동원F&B,2024,11011,CFS,영업활동현금흐름,72044449977
00340917,동원F&B,2024,11011,CFS,투자활동현금흐름,13486880100
00340917,동원F&B,2024,11011,CFS,재무활동현금흐름,-172211072772
00340917,동원F&B,2023,11011,CFS,자산총계,2206146538629
00340917,동원F&B,2023,11011,CFS,부채총계,1232947132384
00340917,동원F&B,2023,11011,CFS,자본총계,973199406245
00340917,동원F&B,2023,11011,CFS,매출액,4360844416713
00340917,동원F&B,2023,11011,CFS,매출원가,3417979553520
00340917,동원F&B,2023,11011,CFS,매출총이익,942864863193
00340917,동원F&B,2023,11011,CFS,영업이익,166714272077
00340917,동원F&B,2023,11011,CFS,당기순이익,108837987880
00340917,동원F&B,2023,11011,CFS,영업활동현금흐름,263868000121
00340917,동원F&B,2023,11011,CFS,투자활동현금흐름,-213601468618
00340917,동원F&B,2023,11011,CFS,재무활동현금흐름,-12355155205
00340917,동원F&B,2022,11011,CFS,자산총계,2071710810838
00340917,동원F&B,2022,11011,CFS,부채총계,1187905520148
00340917,동원F&B,2022,11011,CFS,자본총계,883805290690
00340917,동원F&B,2022,11011,CFS,매출액,4023577593976
00340917,동원F&B,2022,11011,CFS,매출원가,3158297937325
00340917,동원F&B,2022,11011,CFS,매출총이익,865279656651
00340917,동원F&B,2022,11011,CFS,영업이익,128699824345
00340917,동원F&B,2022,11011,CFS,당기순이익,90820579752
00340917,동원F&B,2022,11011,CFS,영업활동현금흐름,127013289031
00340917,동원F&B,2022,11011,CFS,투자활동현금흐름,65026886716
00340917,동원F&B,2022,11011,CFS,재무활동현금흐름,-167776157597
00340917,동원F&B,2021,11011,CFS,자산총계,1935684196136
00340917,동원F&B,2021,11011,CFS,부채총계,1136863167331
00340917,동원F&B,2021,11011,CFS,자본총계,798821028805
00340917,동원F&B,2021,11011,CFS,매출액,3490623256796
00340917,동원F&B,2021,11011,CFS,매출원가,2692698463522
00340917,동원F&B,2021,11011,CFS,매출총이익,797924793274
00340917,동원F&B,2021,11011,CFS,영업이익,130385773393
00340917,동원F&B,2021,11011,CFS,당기순이익,69498076204
00340917,동원F&B,2021,11011,CFS,영업활동현금흐름,159567026108
00340917,동원F&B,2021,11011,CFS,투자활동현금흐름,-208290911690
00340917,동원F&B,2021,11011,CFS,재무활동현금흐름,77322479170
00340917,동원F&B,2025,11011,OFS,자산총계,1612159034761
00340917,동원F&B,2025,11011,OFS,부채총계,699946172013
00340917,동원F&B,2025,11011,OFS,자본총계,912212862748
00340917,동원F&B,2025,11011,OFS,매출액,2179222239481
00340917,동원F&B,2025,11011,OFS,매출원가,1563058143510
00340917,동원F&B,2025,11011,OFS,매출총이익,616164095971
00340917,동원F&B,2025,11011,OFS,영업이익,102109812181
00340917,동원F&B,2025,11011,OFS,당기순이익,81220469994
00340917,동원F&B,2025,11011,OFS,영업활동현금흐름,89705343131
00340917,동원F&B,2025,11011,OFS,투자활동현금흐름,-130862977161
00340917,동원F&B,2025,11011,OFS,재무활동현금흐름,53944046463
00340917,동원F&B,2024,11011,OFS,자산총계,1455360211038
00340917,동원F&B,2024,11011,OFS,부채총계,613770518810
00340917,동원F&B,2024,11011,OFS,자본총계,841589692228
00340917,동원F&B,2024,11011,OFS,매출액,2043183619385
00340917,동원F&B,2024,11011,OFS,매출원가,1471878883138
00340917,동원F&B,2024,11011,OFS,매출총이익,571304736247
00340917,동원F&B,2024,11011,OFS,영업이익,113589107063
00340917,동원F&B,2024,11011,OFS,당기순이익,86837262681
00340917,동원F&B,2024,11011,OFS,영업활동현금흐름,71035689389
00340917,동원F&B,2024,11011,OFS,투자활동현금흐름,-8222685398
00340917,동원F&B,2024,11011,OFS,재무활동현금흐름,-87216789892
00340917,동원F&B,2023,11011,OFS,자산총계,1475247612307
00340917,동원F&B,2023,11011,OFS,부채총계,695257527334
00340917,동원F&B,2023,11011,OFS,자본총계,779990084973
00340917,동원F&B,2023,11011,OFS,매출액,1989216429980
00340917,동원F&B,2023,11011,OFS,매출원가,1447268296366
00340917,동원F&B,2023,11011,OFS,매출총이익,541948133614
00340917,동원F&B,2023,11011,OFS,영업이익,95876197557
00340917,동원F&B,2023,11011,OFS,당기순이익,73010652301
00340917,동원F&B,2023,11011,OFS,영업활동현금흐름,183981132140
00340917,동원F&B,2023,11011,OFS,투자활동현금흐름,-134170921653
00340917,동원F&B,2023,11011,OFS,재무활동현금흐름,-30733375565
00340917,동원F&B,2022,11011,OFS,자산총계,1442896840183
00340917,동원F&B,2022,11011,OFS,부채총계,718936776453
00340917,동원F&B,2022,11011,OFS,자본총계,723960063730
00340917,동원F&B,2022,11011,OFS,매출액,1876232242543
00340917,동원F&B,2022,11011,OFS,매출원가,1363142409308
00340917,동원F&B,2022,11011,OFS,매출총이익,513089833235
00340917,동원F&B,2022,11011,OFS,영업이익,86186465494
00340917,동원F&B,2022,11011,OFS,당기순이익,73560009725
00340917,동원F&B,2022,11011,OFS,영업활동현금흐름,54332944308
00340917,동원F&B,2022,11011,OFS,투자활동현금흐름,26348578857
00340917,동원F&B,2022,11011,OFS,재무활동현금흐름,-83857913518
00340917,동원F&B,2021,11011,OFS,자산총계,1330982098898
00340917,동원F&B,2021,11011,OFS,부채총계,668848894203
00340917,동원F&B,2021,11011,OFS,자본총계,662133204695
00340917,동원F&B,2021,11011,OFS,매출액,1770772551351
00340917,동원F&B,2021,11011,OFS,매출원가,1260723968394
00340917,동원F&B,2021,11011,OFS,매출총이익,510048582957
00340917,동원F&B,2021,11011,OFS,영업이익,87026213766
00340917,동원F&B,2021,11011,OFS,당기순이익,60829097770
00340917,동원F&B,2021,11011,OFS,영업활동현금흐름,101563648536
00340917,동원F&B,2021,11011,OFS,투자활동현금흐름,-120490195585
00340917,동원F&B,2021,11011,OFS,재무활동현금흐름,13718786981
00132637,동원시스템즈,2025,11011,CFS,자산총계,1530722788822
00132637,동원시스템즈,2025,11011,CFS,부채총계,668078508038
00132637,동원시스템즈,2025,11011,CFS,자본총계,862644280784
00132637,동원시스템즈,2025,11011,CFS,매출액,1372874325188
00132637,동원시스템즈,2025,11011,CFS,매출원가,1223757400983
00132637,동원시스템즈,2025,11011,CFS,매출총이익,149116924205
00132637,동원시스템즈,2025,11011,CFS,영업이익,66155675299
00132637,동원시스템즈,2025,11011,CFS,당기순이익,53724930722
00132637,동원시스템즈,2025,11011,CFS,영업활동현금흐름,138668647854
00132637,동원시스템즈,2025,11011,CFS,투자활동현금흐름,-32055740454
00132637,동원시스템즈,2025,11011,CFS,재무활동현금흐름,-78776575613
00132637,동원시스템즈,2024,11011,CFS,자산총계,1552612232456
00132637,동원시스템즈,2024,11011,CFS,부채총계,716177688598
00132637,동원시스템즈,2024,11011,CFS,자본총계,836434543858
00132637,동원시스템즈,2024,11011,CFS,매출액,1334257031663
00132637,동원시스템즈,2024,11011,CFS,매출원가,1166291692835
00132637,동원시스템즈,2024,11011,CFS,매출총이익,167965338828
00132637,동원시스템즈,2024,11011,CFS,영업이익,91904557765
00132637,동원시스템즈,2024,11011,CFS,당기순이익,72514840371
00132637,동원시스템즈,2024,11011,CFS,영업활동현금흐름,155548187296
00132637,동원시스템즈,2024,11011,CFS,투자활동현금흐름,-49717669857
00132637,동원시스템즈,2024,11011,CFS,재무활동현금흐름,-53556560236
00132637,동원시스템즈,2023,11011,CFS,자산총계,1535857779602
00132637,동원시스템즈,2023,11011,CFS,부채총계,761806993435
00132637,동원시스템즈,2023,11011,CFS,자본총계,774050786167
00132637,동원시스템즈,2023,11011,CFS,매출액,1276650646414
00132637,동원시스템즈,2023,11011,CFS,매출원가,1123810680010
00132637,동원시스템즈,2023,11011,CFS,매출총이익,152839966404
00132637,동원시스템즈,2023,11011,CFS,영업이익,80851256459
00132637,동원시스템즈,2023,11011,CFS,당기순이익,64350437874
00132637,동원시스템즈,2023,11011,CFS,영업활동현금흐름,214451606942
00132637,동원시스템즈,2023,11011,CFS,투자활동현금흐름,-161010368301
00132637,동원시스템즈,2023,11011,CFS,재무활동현금흐름,-26624075211
00132637,동원시스템즈,2022,11011,CFS,자산총계,1451669982270
00132637,동원시스템즈,2022,11011,CFS,부채총계,722040384353
00132637,동원시스템즈,2022,11011,CFS,자본총계,729629597917
00132637,동원시스템즈,2022,11011,CFS,매출액,1436999451562
00132637,동원시스템즈,2022,11011,CFS,매출원가,1274202474851
00132637,동원시스템즈,2022,11011,CFS,매출총이익,162796976711
00132637,동원시스템즈,2022,11011,CFS,영업이익,91839427774
00132637,동원시스템즈,2022,11011,CFS,당기순이익,72334600495
00132637,동원시스템즈,2022,11011,CFS,영업활동현금흐름,214671434652
00132637,동원시스템즈,2022,11011,CFS,투자활동현금흐름,-128831567402
00132637,동원시스템즈,2022,11011,CFS,재무활동현금흐름,-108410357607
00132637,동원시스템즈,2021,11011,CFS,자산총계,1492014739252
00132637,동원시스템즈,2021,11011,CFS,부채총계,826642450395
00132637,동원시스템즈,2021,11011,CFS,자본총계,665372288857
00132637,동원시스템즈,2021,11011,CFS,매출액,1250882270311
00132637,동원시스템즈,2021,11011,CFS,매출원가,1095287209100
00132637,동원시스템즈,2021,11011,CFS,매출총이익,155595061211
00132637,동원시스템즈,2021,11011,CFS,영업이익,89997435703
00132637,동원시스템즈,2021,11011,CFS,당기순이익,48134726054
00132637,동원시스템즈,2021,11011,CFS,영업활동현금흐름,85301677323
00132637,동원시스템즈,2021,11011,CFS,투자활동현금흐름,-171780918190
00132637,동원시스템즈,2021,11011,CFS,재무활동현금흐름,103958340286
00132637,동원시스템즈,2025,11011,OFS,자산총계,1476731798581
00132637,동원시스템즈,2025,11011,OFS,부채총계,637201401037
00132637,동원시스템즈,2025,11011,OFS,자본총계,839530397544
00132637,동원시스템즈,2025,11011,OFS,매출액,1265531143432
00132637,동원시스템즈,2025,11011,OFS,매출원가,1134825891671
00132637,동원시스템즈,2025,11011,OFS,매출총이익,130705251761
00132637,동원시스템즈,2025,11011,OFS,영업이익,55697772490
00132637,동원시스템즈,2025,11011,OFS,당기순이익,60885586963
00132637,동원시스템즈,2025,11011,OFS,영업활동현금흐름,127825967867
00132637,동원시스템즈,2025,11011,OFS,투자활동현금흐름,-20739497273
00132637,동원시스템즈,2025,11011,OFS,재무활동현금흐름,-77472305166
00132637,동원시스템즈,2024,11011,OFS,자산총계,1483558826089
00132637,동원시스템즈,2024,11011,OFS,부채총계,684236496985
00132637,동원시스템즈,2024,11011,OFS,자본총계,799322329104
00132637,동원시스템즈,2024,11011,OFS,매출액,1230143977287
00132637,동원시스템즈,2024,11011,OFS,매출원가,1080699091753
00132637,동원시스템즈,2024,11011,OFS,매출총이익,149444885534
00132637,동원시스템즈,2024,11011,OFS,영업이익,81165900991
00132637,동원시스템즈,2024,11011,OFS,당기순이익,86514462447
00132637,동원시스템즈,2024,11011,OFS,영업활동현금흐름,141441673550
00132637,동원시스템즈,2024,11011,OFS,투자활동현금흐름,-41270463546
00132637,동원시스템즈,2024,11011,OFS,재무활동현금흐름,-45741722446
00132637,동원시스템즈,2023,11011,OFS,자산총계,1460417702692
00132637,동원시스템즈,2023,11011,OFS,부채총계,725913959318
00132637,동원시스템즈,2023,11011,OFS,자본총계,734503743374
00132637,동원시스템즈,2023,11011,OFS,매출액,1159577126687
00132637,동원시스템즈,2023,11011,OFS,매출원가,1028329686964
00132637,동원시스템즈,2023,11011,OFS,매출총이익,131247439723
00132637,동원시스템즈,2023,11011,OFS,영업이익,69871082802
00132637,동원시스템즈,2023,11011,OFS,당기순이익,51661185484
00132637,동원시스템즈,2023,11011,OFS,영업활동현금흐름,183526554756
00132637,동원시스템즈,2023,11011,OFS,투자활동현금흐름,-136895577167
00132637,동원시스템즈,2023,11011,OFS,재무활동현금흐름,-18883520310
00132637,동원시스템즈,2022,11011,OFS,자산총계,1380267324924
00132637,동원시스템즈,2022,11011,OFS,부채총계,678125019807
00132637,동원시스템즈,2022,11011,OFS,자본총계,702142305117
00132637,동원시스템즈,2022,11011,OFS,매출액,1300951533487
00132637,동원시스템즈,2022,11011,OFS,매출원가,1155841459710
00132637,동원시스템즈,2022,11011,OFS,매출총이익,145110073777
00132637,동원시스템즈,2022,11011,OFS,영업이익,82521356155
00132637,동원시스템즈,2022,11011,OFS,당기순이익,59394229484
00132637,동원시스템즈,2022,11011,OFS,영업활동현금흐름,114289260894
00132637,동원시스템즈,2022,11011,OFS,투자활동현금흐름,-85878599097
00132637,동원시스템즈,2022,11011,OFS,재무활동현금흐름,-49166826018
00132637,동원시스템즈,2021,11011,OFS,자산총계,1367773224534
00132637,동원시스템즈,2021,11011,OFS,부채총계,712634033819
00132637,동원시스템즈,2021,11011,OFS,자본총계,655139190715
00132637,동원시스템즈,2021,11011,OFS,매출액,785069195520
00132637,동원시스템즈,2021,11011,OFS,매출원가,685518414723
00132637,동원시스템즈,2021,11011,OFS,매출총이익,99550780797
00132637,동원시스템즈,2021,11011,OFS,영업이익,60770565742
00132637,동원시스템즈,2021,11011,OFS,당기순이익,35204501966
00132637,동원시스템즈,2021,11011,OFS,영업활동현금흐름,48609688137
00132637,동원시스템즈,2021,11011,OFS,투자활동현금흐름,-12682744572
00132637,동원시스템즈,2021,11011,OFS,재무활동현금흐름,8348565985
00126380,삼성전자,2025,11011,CFS,유동자산,247684612000000
00126380,삼성전자,2025,11011,CFS,비유동자산,319257498000000
00126380,삼성전자,2025,11011,CFS,현금및현금성자산,57856378000000
00126380,삼성전자,2025,11011,CFS,재고자산,52636828000000
00126380,삼성전자,2025,11011,CFS,유형자산,215304784000000
00126380,삼성전자,2025,11011,CFS,유동부채,106411348000000
00126380,삼성전자,2025,11011,CFS,비유동부채,24210425000000
00126380,삼성전자,2025,11011,CFS,이익잉여금,402135600000000
00126380,삼성전자,2025,11011,CFS,판매비와 관리비,87769374000000
00126380,삼성전자,2024,11011,CFS,유동자산,227062266000000
00126380,삼성전자,2024,11011,CFS,비유동자산,287469682000000
00126380,삼성전자,2024,11011,CFS,현금및현금성자산,53705579000000
00126380,삼성전자,2024,11011,CFS,재고자산,51754865000000
00126380,삼성전자,2024,11011,CFS,유형자산,205945209000000
00126380,삼성전자,2024,11011,CFS,유동부채,93326299000000
00126380,삼성전자,2024,11011,CFS,비유동부채,19013579000000
00126380,삼성전자,2024,11011,CFS,이익잉여금,370513188000000
00126380,삼성전자,2024,11011,CFS,판매비와 관리비,81582674000000
00126380,삼성전자,2023,11011,CFS,유동자산,195936557000000
00126380,삼성전자,2023,11011,CFS,비유동자산,259969423000000
00126380,삼성전자,2023,11011,CFS,현금및현금성자산,69080893000000
00126380,삼성전자,2023,11011,CFS,재고자산,51625874000000
00126380,삼성전자,2023,11011,CFS,유형자산,187256262000000
00126380,삼성전자,2023,11011,CFS,유동부채,75719452000000
00126380,삼성전자,2023,11011,CFS,비유동부채,16508663000000
00126380,삼성전자,2023,11011,CFS,이익잉여금,346652238000000
00126380,삼성전자,2023,11011,CFS,판매비와 관리비,71979938000000
00126380,삼성전자,2022,11011,CFS,유동자산,218470581000000
00126380,삼성전자,2022,11011,CFS,비유동자산,229953926000000
00126380,삼성전자,2022,11011,CFS,현금및현금성자산,49680710000000
00126380,삼성전자,2022,11011,CFS,재고자산,52187866000000
00126380,삼성전자,2022,11011,CFS,유형자산,168045388000000
00126380,삼성전자,2022,11011,CFS,유동부채,78344852000000
00126380,삼성전자,2022,11011,CFS,비유동부채,15330051000000
00126380,삼성전자,2022,11011,CFS,이익잉여금,337946407000000
00126380,삼성전자,2022,11011,CFS,판매비와 관리비,68812960000000
00126380,삼성전자,2021,11011,CFS,유동자산,218163185000000
00126380,삼성전자,2021,11011,CFS,비유동자산,208457973000000
00126380,삼성전자,2021,11011,CFS,현금및현금성자산,39031415000000
00126380,삼성전자,2021,11011,CFS,재고자산,41384404000000
00126380,삼성전자,2021,11011,CFS,유형자산,149928539000000
00126380,삼성전자,2021,11011,CFS,유동부채,88117133000000
00126380,삼성전자,2021,11011,CFS,비유동부채,33604094000000
00126380,삼성전자,2021,11011,CFS,이익잉여금,293064763000000
00126380,삼성전자,2021,11011,CFS,판매비와 관리비,61559601000000
00126380,삼성전자,2025,11011,OFS,유동자산,101439429000000
00126380,삼성전자,2025,11011,OFS,비유동자산,257462622000000
00126380,삼성전자,2025,11011,OFS,현금및현금성자산,12581632000000
00126380,삼성전자,2025,11011,OFS,재고자산,28051916000000
00126380,삼성전자,2025,11011,OFS,유형자산,155360355000000
00126380,삼성전자,2025,11011,OFS,유동부채,72935381000000
00126380,삼성전자,2025,11011,OFS,비유동부채,31636587000000
00126380,삼성전자,2025,11011,OFS,이익잉여금,254566830000000
00126380,삼성전자,2025,11011,OFS,판매비와 관리비,48445100000000
00126380,삼성전자,2024,11011,OFS,유동자산,82320322000000
00126380,삼성전자,2024,11011,OFS,비유동자산,242645805000000
00126380,삼성전자,2024,11011,OFS,현금및현금성자산,1653766000000
00126380,삼성전자,2024,11011,OFS,재고자산,29154115000000
00126380,삼성전자,2024,11011,OFS,유형자산,151446870000000
00126380,삼성전자,2024,11011,OFS,유동부채,80157976000000
00126380,삼성전자,2024,11011,OFS,비유동부채,8411494000000
00126380,삼성전자,2024,11011,OFS,이익잉여금,233734316000000
00126380,삼성전자,2024,11011,OFS,판매비와 관리비,44629735000000
00126380,삼성전자,2023,11011,OFS,유동자산,68548442000000
00126380,삼성전자,2023,11011,OFS,비유동자산,228308847000000
00126380,삼성전자,2023,11011,OFS,현금및현금성자산,6061451000000
00126380,삼성전자,2023,11011,OFS,재고자산,29338151000000
00126380,삼성전자,2023,11011,OFS,유형자산,140579161000000
00126380,삼성전자,2023,11011,OFS,유동부채,41775101000000
00126380,삼성전자,2023,11011,OFS,비유동부채,30294414000000
00126380,삼성전자,2023,11011,OFS,이익잉여금,219963351000000
00126380,삼성전자,2023,11011,OFS,판매비와 관리비,37876835000000
00126380,삼성전자,2022,11011,OFS,유동자산,59062658000000
00126380,삼성전자,2022,11011,OFS,비유동자산,201021092000000
00126380,삼성전자,2022,11011,OFS,현금및현금성자산,3921593000000
00126380,삼성전자,2022,11011,OFS,재고자산,27990007000000
00126380,삼성전자,2022,11011,OFS,유형자산,123266986000000
00126380,삼성전자,2022,11011,OFS,유동부채,46086047000000
00126380,삼성전자,2022,11011,OFS,비유동부채,4581512000000
00126380,삼성전자,2022,11011,OFS,이익잉여금,204388016000000
00126380,삼성전자,2022,11011,OFS,판매비와 관리비,33958761000000
00126380,삼성전자,2021,11011,OFS,유동자산,73553416000000
00126380,삼성전자,2021,11011,OFS,비유동자산,177558768000000
00126380,삼성전자,2021,11011,OFS,현금및현금성자산,3918872000000
00126380,삼성전자,2021,11011,OFS,재고자산,15973053000000
00126380,삼성전자,2021,11011,OFS,유형자산,103667025000000
00126380,삼성전자,2021,11011,OFS,유동부채,53067303000000
00126380,삼성전자,2021,11011,OFS,비유동부채,4851149000000
00126380,삼성전자,2021,11011,OFS,이익잉여금,188774335000000
00126380,삼성전자,2021,11011,OFS,판매비와 관리비,31928110000000
00298447,아모텍,2025,11011,CFS,유동자산,153032845961
00298447,아모텍,2025,11011,CFS,비유동자산,200230355575
00298447,아모텍,2025,11011,CFS,현금및현금성자산,32766678613
00298447,아모텍,2025,11011,CFS,재고자산,68791104162
00298447,아모텍,2025,11011,CFS,유형자산,112966175627
00298447,아모텍,2025,11011,CFS,유동부채,157870240986
00298447,아모텍,2025,11011,CFS,비유동부채,39208247372
00298447,아모텍,2025,11011,CFS,이익잉여금,96909979975
00298447,아모텍,2025,11011,CFS,판매비와 관리비,34402878129
00298447,아모텍,2024,11011,CFS,유동자산,160793952989
00298447,아모텍,2024,11011,CFS,비유동자산,194976391723
00298447,아모텍,2024,11011,CFS,현금및현금성자산,26830890936
00298447,아모텍,2024,11011,CFS,재고자산,75479866820
00298447,아모텍,2024,11011,CFS,유형자산,125381767932
